opName	category	safetyStatus	recipeLines	vbaFunction	requiredParams	optionalParams	createsElements	ownElementOnly	sourceRefs	addedDate	promotedDate	notes
SET_TEXT_STYLES_ON	keyin_recipe	verified-headless-safe	KEYIN:SET TEXT STYLES ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.037s)
SET_TEXT_STYLES_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET TEXT STYLES OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
ACTIVE_FONTNAME	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE FONTNAME {fontName}		fontName		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
ACTIVE_LINE_SPACING	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE LINE SPACING {spacing}		spacing		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
ACTIVE_LINE_LENGTH	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE LINE LENGTH {length}		length		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.03s)
ACTIVE_TEXTSTYLE	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE TEXTSTYLE {style}		style		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
DETACH_LIBRARY	keyin_recipe	verified-headless-safe	KEYIN:DETACH LIBRARY				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.058s)
SHOW_LIBRARY	keyin_recipe	verified-headless-safe	KEYIN:SHOW LIBRARY				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.779s)
ACTIVE_CELL_SCALE	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL SCALE {scale}		scale		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.043s)
ACTIVE_CELL_XSCALE	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL XSCALE {scale}		scale		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.035s)
ACTIVE_CELL_YSCALE	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL YSCALE {scale}		scale		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.034s)
SET_CELLS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET CELLS ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.034s)
SET_CELLS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET CELLS OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
DIMENSION_UNITS_MASTER	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION UNITS MASTER				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
DIMENSION_UNITS_SUB	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION UNITS SUB				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
DIMENSION_TEXT_ABOVE	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION TEXT ABOVE				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
DIMENSION_TEXT_INLINE	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION TEXT INLINE				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.041s)
DIMENSION_ARROW_OPEN	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION ARROW OPEN				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.044s)
DIMENSION_ARROW_FILLED	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION ARROW FILLED				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
SET_DIMENSIONS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET DIMENSIONS ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
SET_DIMENSIONS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET DIMENSIONS OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.03s)
ACTIVE_DIMENSION_COLOR	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE DIMENSION COLOR {color}		color		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
ACTIVE_DIMENSION_WEIGHT	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE DIMENSION WEIGHT {weight}		weight		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
FENCE_ICON	keyin_recipe	verified-headless-safe	KEYIN:FENCE ICON				N	N	direct harvest wave2	2026-07-31	2026-07-31	May arm tool — probe will classify live batch probe 2026-07-31 (0.042s)
FENCE_DELETE	keyin_recipe	verified-headless-safe	KEYIN:FENCE DELETE				N	N	direct harvest wave2	2026-07-31	2026-07-31	Clears fence if present live batch probe 2026-07-31 (0.041s)
DELETE_FENCE_CONTENTS	keyin_recipe	unsafe-blocked	COMMAND:DELETE FENCE CONTENTS				N	N	direct harvest wave2	2026-07-31		Destructive — treat carefully; mark tool batch probe 2026-07-31: kind=tool, not promotable
CLEAR_FENCE	keyin_recipe	verified-headless-safe	KEYIN:CLEAR FENCE				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
FENCE_VOID_OFF	keyin_recipe	verified-headless-safe	KEYIN:FENCE VOID OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
FENCE_CLIP_OFF	keyin_recipe	verified-headless-safe	KEYIN:FENCE CLIP OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
ACS_SET_VIEW	keyin_recipe	verified-headless-safe	KEYIN:ACS SET VIEW				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.035s)
ACS_SET_ELEMENT	keyin_recipe	unsafe-blocked	COMMAND:ACS SET ELEMENT				N	N	direct harvest wave2	2026-07-31		Likely needs element pick batch probe 2026-07-31: kind=tool, not promotable
ACS_SET_TOP	keyin_recipe	verified-headless-safe	KEYIN:ACS SET TOP				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
ACS_SET_FRONT	keyin_recipe	verified-headless-safe	KEYIN:ACS SET FRONT				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.039s)
ACS_SET_SIDE	keyin_recipe	verified-headless-safe	KEYIN:ACS SET SIDE				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
ACS_DELETE	keyin_recipe	verified-headless-safe	KEYIN:ACS DELETE				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.062s)
ACS_TOGGLE_ROTATEDATA	keyin_recipe	verified-headless-safe	KEYIN:ACS TOGGLE ROTATEDATA				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
MODEL_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:MODEL DISPLAY ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (2.008s)
MODEL_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:MODEL DISPLAY OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.059s)
SET_BACKGROUND_ON	keyin_recipe	unsafe-blocked	KEYIN:SET BACKGROUND ON				N	N	direct harvest wave2	2026-07-31		live batch probe 2026-07-31 (0.09s) | false-OK audit 2026-08-02: ARMED — left CommandName='Toggle Background Display' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_BACKGROUND_OFF	keyin_recipe	unsafe-blocked	KEYIN:SET BACKGROUND OFF				N	N	direct harvest wave2	2026-07-31		live batch probe 2026-07-31 (0.082s) | false-OK audit 2026-08-02: ARMED — left CommandName='Toggle Background Display' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_FILL_MODE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET FILL MODE ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
SET_FILL_MODE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET FILL MODE OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
SET_HILINE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET HILINE ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.046s)
SET_HILINE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET HILINE OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_CAMERA_ON	keyin_recipe	verified-headless-safe	KEYIN:SET CAMERA ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
SET_CAMERA_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET CAMERA OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_DYNAMICS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET DYNAMICS ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
SET_DYNAMICS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET DYNAMICS OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
SET_LOCATE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET LOCATE ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.034s)
SET_LOCATE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET LOCATE OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_HILITE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET HILITE ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.035s)
SET_HILITE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET HILITE OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.031s)
SET_AREA_FILL_ON	keyin_recipe	verified-headless-safe	KEYIN:SET AREA FILL ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
SET_AREA_FILL_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET AREA FILL OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
SET_STREAM_ON	keyin_recipe	verified-headless-safe	KEYIN:SET STREAM ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
SET_STREAM_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET STREAM OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.039s)
SET_AUXINPUT_ON	keyin_recipe	verified-headless-safe	KEYIN:SET AUXINPUT ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
SET_AUXINPUT_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET AUXINPUT OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.031s)
SET_CONSTRUCTION_CLASS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET CONSTRUCTION CLASS ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
SET_CONSTRUCTION_CLASS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET CONSTRUCTION CLASS OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
SET_PRIMARY_CLASS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET PRIMARY CLASS ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
SET_PRIMARY_CLASS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET PRIMARY CLASS OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
DISPLAYSET_ON	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.026s)
DISPLAYSET_OFF	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
DISPLAYSET_CLEAR	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET CLEAR				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
NAMEDGROUP_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:NAMEDGROUP DISPLAY ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.039s)
NAMEDGROUP_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:NAMEDGROUP DISPLAY OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.03s)
ACTIVE_UNITS_MASTER	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE UNITS MASTER				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
ACTIVE_UNITS_SUB	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE UNITS SUB				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.034s)
MU_EQ	keyin_recipe	verified-headless-safe	KEYIN:MU={masterUnit}		masterUnit		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
SU_EQ	keyin_recipe	verified-headless-safe	KEYIN:SU={subUnit}		subUnit		N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
WORKINGUNITS_DIALOG	keyin_recipe	unsafe-blocked	KEYIN:WORKINGUNITS				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=dialog, not promotable
PRINT_ATTRIBUTES_ON	keyin_recipe	verified-headless-safe	KEYIN:PRINT ATTRIBUTES ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (1.155s)
PRINT_ATTRIBUTES_OFF	keyin_recipe	verified-headless-safe	KEYIN:PRINT ATTRIBUTES OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
PLOT_BORDER_ON	keyin_recipe	verified-headless-safe	KEYIN:PLOT BORDER ON				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
PLOT_BORDER_OFF	keyin_recipe	verified-headless-safe	KEYIN:PLOT BORDER OFF				N	N	direct harvest wave2	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.03s)
DIALOG_PRINT	keyin_recipe	unsafe-blocked	KEYIN:DIALOG PRINT				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=dialog, not promotable
DIALOG_ACS	keyin_recipe	unsafe-blocked	KEYIN:DIALOG ACS				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=dialog, not promotable
DIALOG_CELL	keyin_recipe	unsafe-blocked	KEYIN:DIALOG CELL MAINTENANCE				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=dialog, not promotable
PLACE_TEXT_NODE_BARE	keyin_recipe	unsafe-blocked	COMMAND:PLACE TEXT NODE				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=tool, not promotable
PLACE_DIMENSION_ORDINATE_BARE	keyin_recipe	unsafe-blocked	COMMAND:PLACE DIMENSION ORDINATE				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=tool, not promotable
DEFINE_CELL_ORIGIN_BARE	keyin_recipe	unsafe-blocked	COMMAND:DEFINE CELL ORIGIN				N	N	direct harvest wave2	2026-07-31		Negative control batch probe 2026-07-31: kind=tool, not promotable
ACTIVE_CELL_ARMS_TOOL	keyin_recipe	unsafe-blocked	COMMAND:AC=TWZAP_P		cellName		N	N	direct harvest wave2	2026-07-31		Known arms Place Cell — negative control batch probe 2026-07-31: kind=tool, not promotable
SET_EDGES_ON	keyin_recipe	verified-headless-safe	KEYIN:SET EDGES ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.031s)
SET_EDGES_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET EDGES OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_SHADOWS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET SHADOWS ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
SET_SHADOWS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET SHADOWS OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.042s)
SET_TEXTURES_ON	keyin_recipe	verified-headless-safe	KEYIN:SET TEXTURES ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
SET_TEXTURES_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET TEXTURES OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.043s)
SET_SMOOTH_ON	keyin_recipe	verified-headless-safe	KEYIN:SET SMOOTH ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.035s)
SET_SMOOTH_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET SMOOTH OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
SET_ANTIALIAS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET ANTIALIAS ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_ANTIALIAS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET ANTIALIAS OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
SET_RENDER_MODE_WIREFRAME	keyin_recipe	verified-headless-safe	KEYIN:SET RENDERMODE WIREFRAME				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.03s)
SET_RENDER_MODE_HIDDEN	keyin_recipe	verified-headless-safe	KEYIN:SET RENDERMODE HIDDEN				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_RENDER_MODE_FILLED	keyin_recipe	verified-headless-safe	KEYIN:SET RENDERMODE FILLED				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
SET_RENDER_MODE_SMOOTH	keyin_recipe	verified-headless-safe	KEYIN:SET RENDERMODE SMOOTH				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.027s)
VIEW_WIREFRAME	keyin_recipe	verified-headless-safe	KEYIN:VIEW WIREFRAME				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
VIEW_HIDDEN_LINE	keyin_recipe	verified-headless-safe	KEYIN:VIEW HIDDEN LINE				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
VIEW_FILLED_HIDDEN_LINE	keyin_recipe	verified-headless-safe	KEYIN:VIEW FILLED HIDDEN LINE				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.037s)
VIEW_SMOOTH	keyin_recipe	verified-headless-safe	KEYIN:VIEW SMOOTH				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
VIEW_ILLUSTRATION	keyin_recipe	verified-headless-safe	KEYIN:VIEW ILLUSTRATION				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
DISPLAYSTYLE_SET_WIREFRAME	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSTYLE SET {styleName}		styleName		N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.035s)
DISPLAYSTYLE_SET_ILLUSTRATION	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSTYLE SET {styleName}		styleName		N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.03s)
SET_RASTERIZED_ON	keyin_recipe	verified-headless-safe	KEYIN:SET RASTERIZED ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
SET_RASTERIZED_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET RASTERIZED OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
SET_RASTER_ON	keyin_recipe	verified-headless-safe	KEYIN:SET RASTER ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.031s)
SET_RASTER_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET RASTER OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.036s)
REFERENCE_RASTER_DISPLAY_ON_ALL	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE RASTER DISPLAY ON ALL				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.039s)
REFERENCE_RASTER_DISPLAY_OFF_ALL	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE RASTER DISPLAY OFF ALL				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
SET_TAGS_ON	keyin_recipe	unsafe-blocked	KEYIN:SET TAGS ON				N	N	direct harvest wave3	2026-07-31		live batch probe 2026-07-31 (0.09s) | false-OK audit 2026-08-02: ARMED — left CommandName='Tag Display On' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_TAGS_OFF	keyin_recipe	unsafe-blocked	KEYIN:SET TAGS OFF				N	N	direct harvest wave3	2026-07-31		live batch probe 2026-07-31 (0.095s) | false-OK audit 2026-08-02: ARMED — left CommandName='Tag Display Off' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_ENTIRE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET ENTIRE ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.032s)
SET_ENTIRE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET ENTIRE OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
SET_RANGE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET RANGE ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.048s)
SET_RANGE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET RANGE OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.095s)
SET_NODES_ON	keyin_recipe	unsafe-blocked	KEYIN:SET NODES ON				N	N	direct harvest wave3	2026-07-31		live batch probe 2026-07-31 (0.082s) | false-OK audit 2026-08-02: ARMED — left CommandName='Text Node Display On' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_NODES_OFF	keyin_recipe	unsafe-blocked	KEYIN:SET NODES OFF				N	N	direct harvest wave3	2026-07-31		live batch probe 2026-07-31 (0.104s) | false-OK audit 2026-08-02: ARMED — left CommandName='Text Node Display Off' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_AUXILIARY_ON	keyin_recipe	verified-headless-safe	KEYIN:SET AUXILIARY ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.026s)
SET_AUXILIARY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET AUXILIARY OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.033s)
SET_OVERLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:SET OVERLAY ON				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.028s)
SET_OVERLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET OVERLAY OFF				N	N	direct harvest wave3	2026-07-31	2026-07-31	live batch probe 2026-07-31 (0.029s)
